PC1,PC2,cluster_label
-1.3731720091395536,-0.5029778328649891,Consistent Good Sleepers
3.451428692168397,1.2260507787194275,Variable Long Sleepers
-0.6017172746538292,-3.3409752476814405,Consistent Good Sleepers
-1.687791836798198,-2.8119906425364416,Consistent Good Sleepers
1.1385183874413096,-2.614451761194735,Consistent Good Sleepers
-1.6321366501213292,0.3468078225006962,Short but Regular
-0.8492782319558081,-2.371135407011285,Consistent Good Sleepers
-1.0453612277650433,-0.7194732222180801,Consistent Good Sleepers
-0.5742231402523296,-1.6083382136331943,Consistent Good Sleepers
1.1394643146872678,-2.0881228758812598,Consistent Good Sleepers
-1.045249574965686,-1.2115675661530692,Consistent Good Sleepers
-0.11202987741007238,-0.1602375078102429,Consistent Good Sleepers
-1.49581476525316,-1.5405230294633199,Consistent Good Sleepers
-1.0813541127098723,-2.1403200021610758,Consistent Good Sleepers
-0.7957149664370655,0.5916721073845147,Short but Regular
-1.3767533280929392,0.7306376791409935,Short but Regular
-0.5016283413283648,1.335145799850852,Chronic Short & Variable
-1.1152612284599939,0.5367597355922598,Short but Regular
-0.49224886868518747,1.4490127773821446,Chronic Short & Variable
4.4570187318144185,-0.42442164328164905,Variable Long Sleepers
0.3762198743224641,1.9344171138469317,Chronic Short & Variable
-0.17313550357264107,-1.8352471135940214,Consistent Good Sleepers
0.8681318980346148,-1.3204439370624064,Consistent Good Sleepers
-1.8395357960491245,0.7495434873858597,Short but Regular
-1.406216413114038,-1.6102018620839096,Consistent Good Sleepers
-0.9833142852596732,0.7827931735527683,Short but Regular
-1.0245107651168242,1.09407534286755,Short but Regular
-0.8778184016072188,-1.741531097131551,Consistent Good Sleepers
-0.14677694034975147,-0.8170401880344362,Consistent Good Sleepers
-1.8440904122464201,2.1680911526978943,Short but Regular
-0.8505004221164555,1.6325247203922586,Short but Regular
-0.8958340594718528,-2.008746257098622,Consistent Good Sleepers
-1.3736471904313805,-0.26992313431579035,Short but Regular
1.7206018029091625,1.2064720115453622,Chronic Short & Variable
-1.6949513058624504,-1.5622699762189889,Consistent Good Sleepers
0.8789644226484227,-1.945019142250931,Consistent Good Sleepers
-1.0092654781555461,-1.7370913809503987,Consistent Good Sleepers
